price,address,link
"$2,395","666 Post St APT 202, San Francisco, CA 94109",https://www.zillow.com/homedetails/666-Post-St-APT-202-San-Francisco-CA-94109/63196381_zpid/
"$2,595","821 Leavenworth St, San Francisco, CA",https://www.zillow.com/b/821-leavenworth-st-san-francisco-ca-5drGxs/
"$2,600","920 Montgomery St APT 205, San Francisco, CA 94133",https://www.zillow.com/homedetails/920-Montgomery-St-APT-205-San-Francisco-CA-94133/2079142312_zpid/
"$2,995","134 Lexington St #4, San Francisco, CA 94110",https://www.zillow.com/homedetails/134-Lexington-St-4-San-Francisco-CA-94110/443264037_zpid/
"$2,950","1558 Howard St #B, San Francisco, CA 94103",https://www.zillow.com/homedetails/1558-Howard-St-B-San-Francisco-CA-94103/2095897652_zpid/
"$2,250","873 Greenwich St, San Francisco, CA 94133",https://www.zillow.com/homedetails/873-Greenwich-St-San-Francisco-CA-94133/2058999174_zpid/
"$2,600","775 5th Ave #2, San Francisco, CA 94118",https://www.zillow.com/homedetails/775-5th-Ave-2-San-Francisco-CA-94118/2066386251_zpid/
"$2,900","725 Pine St APT 301, San Francisco, CA 94108",https://www.zillow.com/homedetails/725-Pine-St-APT-301-San-Francisco-CA-94108/82785250_zpid/
"$2,250","825 Geary St, San Francisco, CA",https://www.zillow.com/b/825-geary-st-san-francisco-ca-5j4CDK/
"$2,850","4126 Pacheco St, San Francisco, CA 94116",https://www.zillow.com/homedetails/4126-Pacheco-St-San-Francisco-CA-94116/15113866_zpid/
"$3,000","2135 Sacramento St UNIT 25, San Francisco, CA 94109",https://www.zillow.com/homedetails/2135-Sacramento-St-UNIT-25-San-Francisco-CA-94109/446458778_zpid/
"$2,750","1158 Page St, San Francisco, CA 94117",https://www.zillow.com/homedetails/1158-Page-St-San-Francisco-CA-94117/2107597715_zpid/
"$2,995","2336 17th St, San Francisco, CA 94103",https://www.zillow.com/homedetails/2336-17th-St-San-Francisco-CA-94103/2088608933_zpid/
"$2,200","125 Lakeview Ave #B, San Francisco, CA 94112",https://www.zillow.com/homedetails/125-Lakeview-Ave-B-San-Francisco-CA-94112/2098507528_zpid/
"$2,695","200 Carl St #2, San Francisco, CA 94117",https://www.zillow.com/homedetails/200-Carl-St-2-San-Francisco-CA-94117/341683546_zpid/
"$2,995","457 10th Ave #222, San Francisco, CA 94118",https://www.zillow.com/homedetails/457-10th-Ave-222-San-Francisco-CA-94118/2077168146_zpid/
"$1,995","470 Justin Dr, San Francisco, CA 94112",https://www.zillow.com/homedetails/470-Justin-Dr-San-Francisco-CA-94112/15164970_zpid/
"$2,650","121 Broderick St APT 3, San Francisco, CA 94117",https://www.zillow.com/homedetails/121-Broderick-St-APT-3-San-Francisco-CA-94117/2062761457_zpid/
"$3,000","1460 Clay St #8A, San Francisco, CA 94109",https://www.zillow.com/homedetails/1460-Clay-St-8A-San-Francisco-CA-94109/442463574_zpid/
"$2,800","2875 Greenwich St APT 105, San Francisco, CA 94123",https://www.zillow.com/homedetails/2875-Greenwich-St-APT-105-San-Francisco-CA-94123/2082859998_zpid/
"$2,125","735 O'Farrell, 735 Ofarrell St #46, San Francisco, CA 94109",https://www.zillow.com/b/735-o'farrell-san-francisco-ca-5Xrsg8/
"$2,200","1020 Stockton St APT 304, San Francisco, CA 94108",https://www.zillow.com/homedetails/1020-Stockton-St-APT-304-San-Francisco-CA-94108/2084229201_zpid/
"$2,800","403 Randolph St #403, San Francisco, CA 94132",https://www.zillow.com/homedetails/403-Randolph-St-403-San-Francisco-CA-94132/443949809_zpid/
"$2,295","679 Portola Dr #J, San Francisco, CA 94127",https://www.zillow.com/homedetails/679-Portola-Dr-J-San-Francisco-CA-94127/441173876_zpid/
"$2,445","1424-1428 Polk St, San Francisco, CA",https://www.zillow.com/b/1424-polk-san-francisco-ca-9jhpkx/
"$2,420","1066 Stockton St #A, San Francisco, CA 94108",https://www.zillow.com/homedetails/1066-Stockton-St-A-San-Francisco-CA-94108/2076887959_zpid/
"$2,600","3648 Irving St #2, San Francisco, CA 94122",https://www.zillow.com/homedetails/3648-Irving-St-2-San-Francisco-CA-94122/2062995157_zpid/
"$2,990","15 Lapidge St, San Francisco, CA",https://www.zillow.com/b/15-lapidge-st-san-francisco-ca-9NKLY5/
"$3,000","5817 California St #2, San Francisco, CA 94121",https://www.zillow.com/homedetails/5817-California-St-2-San-Francisco-CA-94121/2055494918_zpid/
"$2,300","(undisclosed Address), San Francisco, CA 94121",https://www.zillow.com/homedetails/San-Francisco-CA-94121/441734059_zpid/
"$2,545","512 Frederick St APT 28, San Francisco, CA 94122",https://www.zillow.com/homedetails/512-Frederick-St-APT-28-San-Francisco-CA-94122/443678231_zpid/
"$2,495","2898 23rd St #2898, San Francisco, CA 94110",https://www.zillow.com/homedetails/2898-23rd-St-2898-San-Francisco-CA-94110/443189913_zpid/
"$2,295","1651 Market, 1651 Market St APT 403, San Francisco, CA 94103",https://www.zillow.com/b/1651-market-san-francisco-ca-5YsZhd/
"$2,500","1850 Fulton St APT 3, San Francisco, CA 94117",https://www.zillow.com/homedetails/1850-Fulton-St-APT-3-San-Francisco-CA-94117/442258005_zpid/
"$2,625","635 Ellis, 635 Ellis St #301, San Francisco, CA 94109",https://www.zillow.com/apartments/san-francisco-ca/635-ellis/5XsPsz/
"$2,300","(undisclosed Address), San Francisco, CA 94121",https://www.zillow.com/homedetails/San-Francisco-CA-94121/2067851423_zpid/
"$2,950","307 Vicksburg St, San Francisco, CA 94114",https://www.zillow.com/homedetails/307-Vicksburg-St-San-Francisco-CA-94114/2113297482_zpid/
"$2,400","643 Oak Street - 5, 643 Oak St, San Francisco, CA 94117",https://www.zillow.com/b/643-oak-street-3-san-francisco-ca-9NL7vq/
"$2,450","1475 18th Ave APT 1, San Francisco, CA 94122",https://www.zillow.com/homedetails/1475-18th-Ave-APT-1-San-Francisco-CA-94122/442322137_zpid/
"$1,674","151 Friedell St, San Francisco, CA",https://www.zillow.com/b/hunters-point-block-52-and-54-san-francisco-ca-BryqWD/
"$2,600","371 Waller St APT 8, San Francisco, CA 94117",https://www.zillow.com/homedetails/371-Waller-St-APT-8-San-Francisco-CA-94117/2112631463_zpid/
"$2,400","2937 San Bruno Ave APT 2, San Francisco, CA 94134",https://www.zillow.com/homedetails/2937-San-Bruno-Ave-APT-2-San-Francisco-CA-94134/440664898_zpid/
"$2,200","429 43rd Ave #5, San Francisco, CA 94121",https://www.zillow.com/homedetails/429-43rd-Ave-5-San-Francisco-CA-94121/440754833_zpid/
"$2,300","17A Russell St #A, San Francisco, CA 94109",https://www.zillow.com/homedetails/17A-Russell-St-A-San-Francisco-CA-94109/441771868_zpid/
"$2,650","1990 California St APT 7, San Francisco, CA 94109",https://www.zillow.com/homedetails/1990-California-St-APT-7-San-Francisco-CA-94109/441173607_zpid/
"$2,200","1235 Bay St #13, San Francisco, CA 94123",https://www.zillow.com/homedetails/1235-Bay-St-13-San-Francisco-CA-94123/444157412_zpid/
"$1,300","(undisclosed Address), San Francisco, CA 94132",https://www.zillow.com/homedetails/San-Francisco-CA-94132/15197226_zpid/
"$2,995","1401-1411 Clement Street, 1401-1411 Clement St #2, San Francisco, CA 94118",https://www.zillow.com/b/1401-1411-clement-street-san-francisco-ca-CjhQRd/
"$2,650","741 Filbert St, San Francisco, CA 94133",https://www.zillow.com/homedetails/741-Filbert-St-San-Francisco-CA-94133/15065616_zpid/
"$2,818","1501 Kirkwood Ave #4, San Francisco, CA 94124",https://www.zillow.com/homedetails/1501-Kirkwood-Ave-4-San-Francisco-CA-94124/402572759_zpid/
"$1,795","1235 Bush St, San Francisco, CA 94109",https://www.zillow.com/homedetails/1235-Bush-St-San-Francisco-CA-94109/2078208139_zpid/
"$2,850","404 12th Ave APT 7, San Francisco, CA 94118",https://www.zillow.com/homedetails/404-12th-Ave-APT-7-San-Francisco-CA-94118/370655280_zpid/
"$2,980","644 Taraval St, San Francisco, CA 94116",https://www.zillow.com/homedetails/644-Taraval-St-San-Francisco-CA-94116/2060734555_zpid/
"$2,795","2905-2911 Van Ness Avenue, 2905-2911 Van Ness Ave #406, San Francisco, CA 94109",https://www.zillow.com/apartments/san-francisco-ca/2905-2911-van-ness-avenue/C4gYf5/
"$2,095","885 Franklin St APT 204, San Francisco, CA 94102",https://www.zillow.com/homedetails/885-Franklin-St-APT-204-San-Francisco-CA-94102/400200093_zpid/
"$2,300","1101 Pine St, San Francisco, CA",https://www.zillow.com/b/1101-pine-st-san-francisco-ca-5XnLYF/
"$2,595","797 Bush St., 797 Bush St APT 304, San Francisco, CA 94108",https://www.zillow.com/b/797-bush-st.-san-francisco-ca-5Zsvs4/
"$1,695","174Turk, 174 Turk St APT 502, San Francisco, CA 94102",https://www.zillow.com/b/174turk-san-francisco-ca-9NJpt4/
"$1,995","765 Ofarrell St APT 4, San Francisco, CA 94109",https://www.zillow.com/homedetails/765-Ofarrell-St-APT-4-San-Francisco-CA-94109/2127253864_zpid/
"$3,000","(undisclosed Address), San Francisco, CA 94109",https://www.zillow.com/homedetails/San-Francisco-CA-94109/15069198_zpid/
"$2,495","24-28 Langton Street, 24-28 Langton St #28A, San Francisco, CA 94103",https://www.zillow.com/b/24-28-langton-street-san-francisco-ca-9pkggF/
"$1,300","319 Ivy St, San Francisco, CA",https://www.zillow.com/b/the-ivy-at-hayes-valley-413-san-francisco-ca-9NJqWD/
"$2,850","2025 Pine Street, 2025 Pine St APT 5, San Francisco, CA 94115",https://www.zillow.com/b/2025-pine-street-san-francisco-ca-5j4DGB/
"$2,595","2607A Bryant St, San Francisco, CA 94110",https://www.zillow.com/homedetails/2607A-Bryant-St-San-Francisco-CA-94110/2105769884_zpid/
"$3,000","Laguna Honda, 300 Laguna Honda Blvd APT 103, San Francisco, CA 94116",https://www.zillow.com/b/laguna-honda-san-francisco-ca-5j4ChV/
"$2,895","2347 Market St APT 1, San Francisco, CA 94114",https://www.zillow.com/homedetails/2347-Market-St-APT-1-San-Francisco-CA-94114/2116976734_zpid/
"$2,950","47 W Portal Ave APT 7, San Francisco, CA 94127",https://www.zillow.com/homedetails/47-W-Portal-Ave-APT-7-San-Francisco-CA-94127/2094311330_zpid/
"$2,800","1575 8th Ave APT 1, San Francisco, CA 94122",https://www.zillow.com/homedetails/1575-8th-Ave-APT-1-San-Francisco-CA-94122/2092766979_zpid/
"$2,195","1140 Pine St APT 21, San Francisco, CA 94109",https://www.zillow.com/homedetails/1140-Pine-St-APT-21-San-Francisco-CA-94109/2114710766_zpid/
"$2,695","449 Filbert St APT 1, San Francisco, CA 94133",https://www.zillow.com/homedetails/449-Filbert-St-APT-1-San-Francisco-CA-94133/2069212558_zpid/
"$2,286","568-570 Natoma Street - 570C, 570 Natoma St, San Francisco, CA 94103",https://www.zillow.com/b/568-570-natoma-street-570c-san-francisco-ca-9NJwtm/
"$2,950","321 23rd Ave APT 1, San Francisco, CA 94121",https://www.zillow.com/homedetails/321-23rd-Ave-APT-1-San-Francisco-CA-94121/347048273_zpid/
"$2,200","(undisclosed Address), San Francisco, CA 94133",https://www.zillow.com/homedetails/San-Francisco-CA-94133/445785082_zpid/
"$2,795","3532-3534 Sacramento Street, 3532-3534 Sacramento St #2, San Francisco, CA 94118",https://www.zillow.com/b/3532-3534-sacramento-street-san-francisco-ca-CBjMWX/
"$2,600","230 Lowell St APT 3, San Francisco, CA 94112",https://www.zillow.com/homedetails/230-Lowell-St-APT-3-San-Francisco-CA-94112/2084565170_zpid/
"$2,425","262 12th Ave UNIT 2, San Francisco, CA 94118",https://www.zillow.com/homedetails/262-12th-Ave-UNIT-2-San-Francisco-CA-94118/2069138537_zpid/
"$1,900","840 Geary St, San Francisco, CA",https://www.zillow.com/apartments/san-francisco-ca/840-geary-st/5dMpJK/
"$2,950","155 Paloma Ave, San Francisco, CA 94127",https://www.zillow.com/homedetails/155-Paloma-Ave-San-Francisco-CA-94127/15187006_zpid/
"$2,300","1140 Hyde Street, 1140 Hyde St #1A, San Francisco, CA 94109",https://www.zillow.com/b/1140-hyde-street-san-francisco-ca-9NKCRB/
"$2,450","301 DOR, 301 Dorado Ter #303, San Francisco, CA 94112",https://www.zillow.com/b/301-dor-san-francisco-ca-9NKbYT/
"$2,495","807-815 Ulloa Street, 807-815 Ulloa St #3, San Francisco, CA 94127",https://www.zillow.com/b/807-815-ulloa-street-san-francisco-ca-9pkjjR/
"$3,000","1610 Vallejo St #1, San Francisco, CA 94123",https://www.zillow.com/homedetails/1610-Vallejo-St-1-San-Francisco-CA-94123/2068933927_zpid/
"$2,400","380 Monterey Blvd APT 209, San Francisco, CA 94131",https://www.zillow.com/homedetails/380-Monterey-Blvd-APT-209-San-Francisco-CA-94131/15138635_zpid/
"$2,995","Leavenwrth940@4%, 940 Leavenworth St #1, San Francisco, CA 94109",https://www.zillow.com/b/leavenwrth940@4%25-san-francisco-ca-5bHqP7/
"$2,500","2949 Clement St #B, San Francisco, CA 94121",https://www.zillow.com/homedetails/2949-Clement-St-B-San-Francisco-CA-94121/2105891196_zpid/
"$2,450","67 Henry St APT 5, San Francisco, CA 94114",https://www.zillow.com/homedetails/67-Henry-St-APT-5-San-Francisco-CA-94114/2055188076_zpid/
"$2,320","1319 21st Ave APT 2, San Francisco, CA 94122",https://www.zillow.com/homedetails/1319-21st-Ave-APT-2-San-Francisco-CA-94122/2078977116_zpid/
"$2,195","841 Clay St #4, San Francisco, CA 94108",https://www.zillow.com/homedetails/841-Clay-St-4-San-Francisco-CA-94108/2059760374_zpid/
"$2,400","168, 1400 10th Ave APT 2, San Francisco, CA 94122",https://www.zillow.com/b/168-san-francisco-ca-9syfCp/
"$2,895","LYON, 644-678 Lyon St #650, San Francisco, CA 94117",https://www.zillow.com/b/lyon-san-francisco-ca-B633qH/
"$2,799","Remodeled 1 bedroom with in-unit washer/dryer, 99 WalkScore!, 257 San Jose Ave APT 2, San Francisco, CA 94110",https://www.zillow.com/b/257-san-jose-avenue-san-francisco-ca-9NKN9G/
"$2,299","623 Natoma St #625, San Francisco, CA 94103",https://www.zillow.com/homedetails/623-Natoma-St-625-San-Francisco-CA-94103/2076570570_zpid/
"$2,100","1133 Grant Ave APT 6, San Francisco, CA 94133",https://www.zillow.com/homedetails/1133-Grant-Ave-APT-6-San-Francisco-CA-94133/2068736417_zpid/
"$2,395","3421-3425 23rd Street, 3421-3425 23rd St #23, San Francisco, CA 94110",https://www.zillow.com/b/3421-3425-23rd-street-san-francisco-ca-9pkhPQ/
"$2,395","852 26th Ave #A, San Francisco, CA 94121",https://www.zillow.com/homedetails/852-26th-Ave-A-San-Francisco-CA-94121/2063281395_zpid/
"$2,995","1240 Grove St, San Francisco, CA",https://www.zillow.com/b/grove-1240-san-francisco-ca-5bKcyH/
"$2,200","(undisclosed Address), San Francisco, CA 94112",https://www.zillow.com/homedetails/San-Francisco-CA-94112/15178663_zpid/
"$2,195","GROVE 351, 351 Grove St #2, San Francisco, CA 94102",https://www.zillow.com/b/grove-351-san-francisco-ca-5bHptY/
"$2,295","122 Guerrero St APT 3, San Francisco, CA 94103",https://www.zillow.com/homedetails/122-Guerrero-St-APT-3-San-Francisco-CA-94103/440782879_zpid/
"$2,850","2805, 2805 Van Ness Ave #6, San Francisco, CA 94109",https://www.zillow.com/b/2805-san-francisco-ca-9NKHPw/
"$2,595","923 Eddy, 923 Eddy St #923/302, San Francisco, CA 94109",https://www.zillow.com/b/923-eddy-san-francisco-ca-5YBK9Y/
"$2,595","960 Market St #1123, San Francisco, CA 94102",https://www.zillow.com/homedetails/960-Market-St-1123-San-Francisco-CA-94102/440312349_zpid/
"$2,795","1086 Post St APT 304, San Francisco, CA 94109",https://www.zillow.com/homedetails/1086-Post-St-APT-304-San-Francisco-CA-94109/2117613471_zpid/
"$2,695","5330 Diamond Heights Blvd APT J105, San Francisco, CA 94131",https://www.zillow.com/homedetails/5330-Diamond-Heights-Blvd-APT-J105-San-Francisco-CA-94131/2104505571_zpid/
"$2,500","Anvil Arms, 2655 Pine St, San Francisco, CA 94115",https://www.zillow.com/b/anvil-arms-san-francisco-ca-5ZqFfJ/
"$2,695","Harrison, 976 Harrison St #976A, San Francisco, CA 94107",https://www.zillow.com/b/harrison-san-francisco-ca-9NK8hF/
"$2,250","761 Commercial St APT 2, San Francisco, CA 94108",https://www.zillow.com/homedetails/761-Commercial-St-APT-2-San-Francisco-CA-94108/2100016387_zpid/
"$2,850","385 7TH AVE, 385-391 7th Ave, San Francisco, CA 94118",https://www.zillow.com/b/385-7th-ave-san-francisco-ca-ChJTxG/
"$2,200","1885 9th Ave, San Francisco, CA 94122",https://www.zillow.com/homedetails/1885-9th-Ave-San-Francisco-CA-94122/348382771_zpid/
"$2,900","181-201 Franklin St, San Francisco, CA",https://www.zillow.com/b/franklin-street-apartments-san-francisco-ca-9h7mnv/
"$2,750","2411 Octavia Street, 2411 Octavia St #1, San Francisco, CA 94109",https://www.zillow.com/b/2411-octavia-street-san-francisco-ca-9NKHC7/
"$2,650","436-438 Tehama Street, 436-438 Tehama St, San Francisco, CA 94103",https://www.zillow.com/b/436-438-tehama-street-san-francisco-ca-9jJfrX/
"$2,900","1269 10th Ave, San Francisco, CA 94122",https://www.zillow.com/homedetails/1269-10th-Ave-San-Francisco-CA-94122/400820113_zpid/
"$1,495","81 9th St APT 606, San Francisco, CA 94103",https://www.zillow.com/homedetails/81-9th-St-APT-606-San-Francisco-CA-94103/442042074_zpid/
"$2,800","8200 Oceanview Ter #1, San Francisco, CA 94132",https://www.zillow.com/homedetails/8200-Oceanview-Ter-1-San-Francisco-CA-94132/2060539804_zpid/
"$2,350","444-446 Warren Drive, 444-446 Warren Dr, San Francisco, CA 94131",https://www.zillow.com/b/444-446-warren-drive-san-francisco-ca-9pkhqg/
"$2,695","1542 Baker St, San Francisco, CA 94115",https://www.zillow.com/homedetails/1542-Baker-St-San-Francisco-CA-94115/2090353385_zpid/
"$2,795","235 Valencia Street, 235 Valencia St #303, San Francisco, CA 94103",https://www.zillow.com/apartments/san-francisco-ca/235-valencia-street/9NJvTQ/
"$2,895","Bryant Terrace, 2230-2240 Bryant St, San Francisco, CA 94110",https://www.zillow.com/apartments/san-francisco-ca/bryant-terrace/ChVPW9/
"$2,495","The Bushwick Apartments, 800 Bush St, San Francisco, CA 94108",https://www.zillow.com/apartments/san-francisco-ca/the-bushwick-apartments/CjfLHZ/
"$2,895","1300 26th Avenue, 1300 26th Ave APT 601, San Francisco, CA 94122",https://www.zillow.com/apartments/san-francisco-ca/1300-26th-avenue/5YD3q8/
"$2,900","Kaitlin Court, 887 Bush St, San Francisco, CA 94108",https://www.zillow.com/apartments/san-francisco-ca/kaitlin-court/ChfJcx/
"$3,000","Presidio Washington Apartments, 3299 Washington St, San Francisco, CA 94115",https://www.zillow.com/apartments/san-francisco-ca/presidio-washington-apartments/5Z93Vm/
"$2,295","1010 Hyde St.,, 1010 Hyde St APT 403, San Francisco, CA 94109",https://www.zillow.com/apartments/san-francisco-ca/1010-hyde-st.-/9NKC4c/
"$2,295","895 Sutter St, 895 Sutter St, San Francisco, CA 94109",https://www.zillow.com/apartments/san-francisco-ca/895-sutter-st/5bBqyf/
"$2,400","640 Mason, 640 Mason St, San Francisco, CA 94108",https://www.zillow.com/apartments/san-francisco-ca/640-mason/CjfJWh/
"$2,000","The Elizabeth, 642 Jones St, San Francisco, CA 94102",https://www.zillow.com/apartments/san-francisco-ca/the-elizabeth/5YLFPn/
"$2,500","Post Arms, 839 Post St, San Francisco, CA 94109",https://www.zillow.com/apartments/san-francisco-ca/post-arms/5XjT2Y/
"$2,945","3440 20th Street, 3440 20th St APT 105, San Francisco, CA 94110",https://www.zillow.com/apartments/san-francisco-ca/3440-20th-street/5XsQ58/
"$2,500","10 Lupine, 10 Lupine Ave, San Francisco, CA 94118",https://www.zillow.com/apartments/san-francisco-ca/10-lupine/ChZ3MK/
"$2,495","925 Jones Street Apartments, 925 Jones St #302, San Francisco, CA 94109",https://www.zillow.com/apartments/san-francisco-ca/925-jones-street-apartments/9NKJSV/
"$2,300","Fillmore & Golden Gate Associates, 1300 Golden Gate Ave, San Francisco, CA 94115",https://www.zillow.com/apartments/san-francisco-ca/fillmore-and-golden-gate-associates/Chqwtb/
